scenario,arm,repeat,restore_ms,complete_step_ms,teardown_ms,pinned_allocations,pinned_reuses,pinned_retained_peak_bytes,deserialize_ms,scene_create_ms,insert_ms,destruction_import_ms,pre_tick_validation_ms,post_tick_validation_ms,command_ms,simulate_fetch_ms,completion_ms,stress_iterations,broken_bonds,correction_passes,stress_passes,output_clusters,stress_islands,stress_active_nodes,stress_active_bonds,normal_contacts,friction_anchors,repeatability_passed,motion_comparison_measured,position_error_m,linear_error_m_s,angular_error_rad_s
building-cold,A1,11,9.524254,4.77964,6.180872,22,121,239206412,0.091453,0.591205,0.284509,8.55642,1.074356,0.39029,9.4e-05,4.614319,0.165227,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-cold,A1,12,9.633499,4.481393,6.216211,22,132,239206412,0.091227,0.616476,0.284855,8.640219,1.090509,0.410794,9.6e-05,4.317254,0.164043,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-cold,A1,13,9.769248,4.792209,6.151996,22,143,239206412,0.073852,0.566908,0.28549,8.842362,1.044272,0.394915,9.3e-05,4.622748,0.169368,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-cold,A1,14,9.63926,4.506853,6.228682,22,154,239206412,0.090663,0.594565,0.281177,8.672072,1.078926,0.411372,8.9e-05,4.362383,0.144381,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-cold,A1,15,9.99403,4.599219,6.540609,22,165,239206412,0.073721,0.637747,0.287102,8.994717,1.097322,0.387888,9.5e-05,4.437229,0.161895,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-cold,A1,16,9.760275,4.574848,6.795279,22,176,239206412,0.12109,0.638988,0.300244,8.699134,1.061552,0.415806,8.7e-05,4.410954,0.163807,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-cold,A1,17,9.627659,4.888277,7.136554,22,187,239206412,0.073411,0.623306,0.306983,8.623311,1.09408,0.379476,9.3e-05,4.726255,0.161929,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-cold,A1,18,9.71249,4.504636,6.427037,22,198,239206412,0.073464,0.63369,0.297567,8.706904,1.085475,0.376844,9.1e-05,4.343138,0.161407,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-cold,A1,19,9.659447,4.783733,6.241888,22,209,239206412,0.074921,0.586295,0.301585,8.69596,1.084302,0.418754,9e-05,4.604786,0.178857,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-fragmented,A0,0,213.638713,15.020766,7.1125,22,0,239206412,0.130846,128.150765,0.933512,84.422361,2.100943,13.742261,9.2e-05,14.847554,0.17312,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,1,10.813512,8.851677,7.218205,22,11,239206412,0.157974,0.660388,0.581824,9.41249,1.778284,0.534213,0.000127,8.659583,0.191967,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,2,10.686061,9.926378,7.381901,22,22,239206412,0.121962,0.631792,0.575401,9.356265,1.64058,0.54573,9.8e-05,9.805718,0.120562,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,3,10.769957,7.991016,11.636339,22,33,239206412,0.131496,0.637773,0.564271,9.435688,1.613216,0.79521,0.000134,7.782722,0.20816,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,4,15.032548,8.582287,7.483728,22,44,239206412,0.20782,0.786272,1.016856,13.020843,1.542233,0.645599,9.5e-05,8.46069,0.121502,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,5,9.755898,7.831631,6.392615,22,55,239206412,0.108414,0.571713,0.509149,8.565904,1.457918,0.458459,8.6e-05,7.67323,0.158315,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,6,9.820381,7.220218,20.227487,22,66,239206412,0.105721,0.571254,0.512672,8.630005,1.663459,0.718548,0.000135,7.000145,0.219938,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,7,16.689887,8.048706,7.195268,22,77,239206412,0.198999,1.171067,1.059019,14.25969,2.110019,0.684304,0.000152,7.840834,0.20772,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,8,10.105682,7.670557,6.476474,22,88,239206412,0.153817,0.668466,0.536983,8.74554,1.482554,0.41806,9.9e-05,7.490531,0.179927,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,9,9.77121,7.021315,6.461507,22,99,239206412,0.113716,0.595159,0.521093,8.540538,1.493068,0.414178,8.6e-05,6.844499,0.17673,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,10,9.714052,6.399903,6.327431,22,110,239206412,0.120541,0.565018,0.519069,8.508677,1.448221,0.426519,0.000103,6.242969,0.156831,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,11,9.779378,7.05666,6.383178,22,121,239206412,0.105956,0.583245,0.508412,8.581104,1.455944,0.458044,0.000101,6.898549,0.15801,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,12,9.770593,7.791586,6.348725,22,132,239206412,0.106141,0.596387,0.503334,8.56409,1.513455,0.426095,9.5e-05,7.637417,0.154074,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,13,9.706552,7.391976,6.36316,22,143,239206412,0.106128,0.571565,0.494164,8.53401,1.473767,0.438817,8.4e-05,7.233014,0.158878,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,14,9.721714,6.966753,6.348951,22,154,239206412,0.107389,0.585755,0.510372,8.517552,1.480394,0.430822,9.4e-05,6.81017,0.156489,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,15,9.693969,7.869629,6.443563,22,165,239206412,0.106378,0.582209,0.518408,8.48626,1.503047,0.412341,8.4e-05,7.699147,0.170398,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,16,13.42796,8.139744,7.58329,22,176,239206412,0.10564,0.583683,0.509887,12.227688,2.120039,0.708621,0.00015,7.930093,0.209501,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,17,14.187582,7.858444,7.024266,22,187,239206412,0.149911,1.437623,0.798734,11.800526,1.483849,0.437625,0.000104,7.699399,0.158941,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,18,9.771406,8.092472,11.724592,22,198,239206412,0.108156,0.588465,0.518628,8.555478,1.445491,0.473814,8.3e-05,7.917875,0.174514,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A0,19,15.984802,8.353279,10.277345,22,209,239206412,0.144262,0.867052,0.815461,14.15717,2.112673,0.699564,0.000132,8.126367,0.22678,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,0,211.654298,14.920165,7.17312,22,0,239206412,0.132498,125.287685,0.950495,85.282745,2.158776,13.652291,9.6e-05,14.747285,0.172784,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,1,10.789574,9.155878,7.068275,22,11,239206412,0.139548,0.684892,0.579694,9.384657,1.729261,0.507191,9.1e-05,8.965293,0.190494,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,2,10.737241,8.29709,7.768526,22,22,239206412,0.121339,0.607407,0.558752,9.449095,1.706276,0.478616,8.9e-05,8.121095,0.175906,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,3,16.48964,9.403777,13.271116,22,33,239206412,0.187085,0.787798,1.062954,14.450949,2.326952,0.505402,0.000124,9.219296,0.184357,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,4,10.727619,8.517117,6.516682,22,44,239206412,0.12489,0.649284,0.608915,9.343822,1.487588,0.438414,8.4e-05,8.350192,0.166841,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,5,9.740081,8.86038,12.339052,22,55,239206412,0.107024,0.60007,0.511879,8.520507,1.457544,0.69975,8.2e-05,8.645514,0.214784,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,6,15.632225,8.70989,7.106343,22,66,239206412,0.210503,0.793682,1.059128,13.568148,2.117177,0.640704,0.000128,8.49652,0.213242,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,7,10.233317,8.103902,6.445737,22,77,239206412,0.122275,0.772602,0.520977,8.816802,1.488459,0.447999,8.1e-05,7.919393,0.184428,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,8,9.820497,8.110859,6.350747,22,88,239206412,0.123565,0.585808,0.530531,8.579993,1.504061,0.418727,8.4e-05,7.939344,0.171431,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,9,9.705973,7.715046,6.328903,22,99,239206412,0.107934,0.578532,0.532831,8.486043,1.492864,0.440901,8.2e-05,7.554439,0.160525,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,10,9.694249,7.879994,6.305016,22,110,239206412,0.125379,0.496028,0.509683,8.56253,1.508851,0.444047,8.4e-05,7.710713,0.169197,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,11,9.663946,8.308334,6.446356,22,121,239206412,0.106986,0.61864,0.514854,8.422901,1.473587,0.549397,8.1e-05,8.144389,0.163864,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,12,9.646905,8.034853,6.510005,22,132,239206412,0.120019,0.56635,0.52628,8.433622,1.502228,0.430499,8.1e-05,7.844725,0.190047,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,13,9.776511,8.163454,7.01496,22,143,239206412,0.107169,0.636995,0.520349,8.511311,1.436629,0.456051,8.4e-05,7.99079,0.17258,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,14,10.242766,8.119289,11.845231,22,154,239206412,0.123435,0.675067,0.531669,8.91172,1.522978,0.463365,8.5e-05,7.960534,0.15867,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,15,15.852096,7.954399,8.384392,22,165,239206412,0.212827,0.876693,1.027729,13.733579,1.95211,0.719054,8.5e-05,7.734013,0.220301,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,16,9.892421,7.807166,6.374449,22,176,239206412,0.11779,0.653185,0.522628,8.59816,1.463935,0.432804,8.1e-05,7.642659,0.164426,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,17,9.760952,8.13695,11.917386,22,187,239206412,0.106877,0.601547,0.511012,8.540899,1.474449,0.693783,8.3e-05,7.917901,0.218966,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,18,15.05315,8.22644,7.338825,22,198,239206412,0.191073,0.781273,1.007038,13.07277,2.09408,0.683186,0.000106,8.001304,0.22503,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-fragmented,A1,19,10.116682,8.503891,6.572104,22,209,239206412,0.136101,0.648152,0.537761,8.79404,1.455127,0.538668,8.1e-05,8.309695,0.194115,4,0,0,1,378,3,6,3,4537,762,True,True,0,0,0
building-warm,A0,0,210.214905,7.410943,6.453115,22,0,239206412,0.104502,126.09288,0.475155,83.540989,1.491083,15.105278,0.000171,7.222279,0.188493,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,1,9.754395,3.651871,6.741121,22,11,239206412,0.088108,0.620063,0.31581,8.729489,1.208371,0.412401,0.000119,3.482347,0.169405,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,2,9.802369,4.095881,5.702641,22,22,239206412,0.102807,0.705673,0.463401,8.529762,1.090555,0.406208,0.000108,3.928921,0.166852,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,3,8.73908,3.881289,5.588729,22,33,239206412,0.08376,0.508106,0.25227,7.894241,1.014072,0.362772,0.000102,3.718708,0.162479,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,4,8.7867,3.719897,5.5933,22,44,239206412,0.065468,0.520372,0.26603,7.934216,1.002924,0.369911,0.000108,3.550472,0.169317,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,5,8.78079,4.271451,5.521685,22,55,239206412,0.066494,0.507536,0.253542,7.952584,0.999206,0.356759,9.1e-05,4.086712,0.184648,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,6,8.854422,3.992562,5.581825,22,66,239206412,0.066683,0.513259,0.254355,8.019489,1.002547,0.376662,0.0001,3.831255,0.161207,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,7,9.369173,3.535722,7.615901,22,77,239206412,0.066166,0.681011,0.253769,8.36763,1.010283,0.374875,9.5e-05,3.364805,0.170822,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,8,9.428446,4.48899,5.607461,22,88,239206412,0.066172,1.18305,0.251656,7.92699,1.004217,0.364676,9.9e-05,4.331017,0.157874,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,9,8.70439,4.472805,5.517244,22,99,239206412,0.066547,0.432275,0.268148,7.936847,1.021158,0.372237,0.000106,4.316491,0.156208,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,10,11.206163,4.600361,6.567309,22,110,239206412,0.066505,0.526677,0.255364,10.356944,1.015184,0.397024,0.000103,4.435831,0.164427,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,11,8.837535,4.563364,5.505306,22,121,239206412,0.06517,0.522597,0.268074,7.98111,0.94485,0.38604,0.000118,4.394965,0.168281,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,12,8.828693,4.533797,5.609195,22,132,239206412,0.082313,0.503413,0.251684,7.990626,1.005825,0.326968,0.000112,4.363317,0.170368,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,13,9.7305,4.928126,9.415277,22,143,239206412,0.080656,0.50769,0.271332,8.87011,1.558731,0.585012,0.000167,4.707862,0.220097,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,14,10.294071,4.597138,6.353421,22,154,239206412,0.112491,0.755641,0.463004,8.962027,1.294781,0.53762,0.00017,4.386941,0.210027,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,15,8.982493,4.472746,5.675644,22,165,239206412,0.068574,0.546356,0.268628,8.098278,1.011193,0.361765,0.000105,4.300668,0.171973,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,16,8.75514,4.328095,5.554845,22,176,239206412,0.067014,0.51586,0.268213,7.903413,1.0531,0.363654,0.000102,4.14924,0.178753,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,17,8.781546,4.431453,5.589132,22,187,239206412,0.079708,0.500988,0.270681,7.929529,0.995658,0.347874,0.0001,4.265739,0.165614,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,18,8.834452,4.532506,5.511128,22,198,239206412,0.066346,0.504823,0.253794,8.008774,0.989918,0.338083,0.000113,4.376819,0.155574,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A0,19,8.959968,4.775333,5.472413,22,209,239206412,0.067396,0.554616,0.256389,8.080938,1.059266,0.341721,0.000108,4.613792,0.161433,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,0,211.141242,5.960441,5.874816,22,0,239206412,0.099603,126.537213,0.59957,83.903915,1.897582,7.891143,0.000137,5.717406,0.242898,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,1,9.450121,5.018086,5.616791,22,11,239206412,0.079757,0.693412,0.314761,8.361447,1.625595,0.580374,0.000135,4.773334,0.244617,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,2,9.325149,3.665807,5.616516,22,22,239206412,0.066972,0.591108,0.269193,8.397205,1.550794,0.599924,0.00012,3.425679,0.240008,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,3,9.440518,4.411045,5.62403,22,33,239206412,0.066729,0.613527,0.287016,8.472573,1.544368,0.577965,0.000121,4.157908,0.253016,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,4,9.328005,4.503431,5.443543,22,44,239206412,0.066957,0.569681,0.270629,8.420195,1.499659,0.57635,0.00012,4.261151,0.24216,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,5,9.250025,4.448747,5.647559,22,55,239206412,0.066515,0.581144,0.289781,8.311971,1.580678,0.581661,0.000135,4.156331,0.292281,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,6,9.465586,4.492702,6.305555,22,66,239206412,0.066965,0.64101,0.273424,8.483561,1.511632,0.583761,0.000141,4.257441,0.23512,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,7,12.317438,3.63588,6.156937,22,77,239206412,0.072327,1.366714,0.274668,10.603036,1.653594,0.566117,8.6e-05,3.407879,0.227915,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,8,9.521692,4.506081,5.65754,22,88,239206412,0.070737,0.601338,0.285126,8.563923,1.518168,0.597201,0.000406,4.249936,0.255739,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,9,9.268789,4.303801,9.145536,22,99,239206412,0.066731,0.61177,0.270916,8.318666,1.537548,0.555728,0.000135,4.056426,0.24724,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,10,11.795734,3.90064,5.537208,22,110,239206412,0.066235,1.098277,0.274082,10.356556,1.561071,0.591775,0.000126,3.64797,0.252544,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,11,9.414028,4.169407,5.682027,22,121,239206412,0.073205,0.578272,0.282403,8.47955,1.519985,0.589697,0.000145,3.929706,0.239556,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,12,9.738337,3.974874,5.739037,22,132,239206412,0.067313,0.614085,0.270726,8.785599,1.519289,0.577048,0.00012,3.738625,0.236129,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,13,9.335575,4.275054,5.691876,22,143,239206412,0.067769,0.61783,0.282448,8.3669,1.533754,0.582012,0.000129,4.036135,0.23879,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,14,9.189451,3.760128,5.71677,22,154,239206412,0.06784,0.620021,0.291197,8.209753,1.57338,0.587428,0.000135,3.524122,0.235871,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,15,9.305369,4.288044,5.659981,22,165,239206412,0.088654,0.632289,0.270771,8.313095,1.505228,0.586252,0.000132,4.033991,0.253921,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,16,9.255269,3.763839,5.617162,22,176,239206412,0.080949,0.591454,0.299574,8.28277,1.539185,0.61815,0.00013,3.527616,0.236093,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,17,9.275695,4.232483,5.712113,22,187,239206412,0.067548,0.57898,0.286065,8.342481,1.505754,0.578774,9.1e-05,3.973856,0.258536,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,18,9.319041,3.831991,5.596207,22,198,239206412,0.066478,0.611564,0.28671,8.353699,1.518212,0.573092,0.00012,3.593417,0.238454,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
building-warm,A1,19,9.347053,4.151452,5.620713,22,209,239206412,0.066839,0.625328,0.272857,8.381364,1.513045,0.560686,0.00013,3.902234,0.249088,88,0,0,1,1,1,380,784,0,0,True,True,0,0,0
cantilever64-cold,A0,0,190.489675,10.272427,3.49731,22,0,239206412,0.031498,117.392728,0.13909,72.925509,1.30421,2.561867,8.2e-05,10.028104,0.244241,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,1,6.012649,7.390624,3.409949,22,11,239206412,0.040309,0.620977,0.082491,5.268243,1.228634,0.459607,9.6e-05,7.161303,0.229225,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,2,6.120885,7.334884,3.439977,22,22,239206412,0.020227,0.650052,0.062847,5.387224,1.207168,0.423854,0.0001,7.088469,0.246315,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,3,6.082235,7.207101,3.533509,22,33,239206412,0.02013,0.643946,0.06407,5.353508,1.172713,0.44368,0.000103,6.986798,0.2202,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,4,6.149458,7.403915,3.529783,22,44,239206412,0.02167,0.653813,0.065848,5.407543,1.204546,0.471045,0.000109,7.105519,0.298287,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,5,6.17646,7.150645,3.668847,22,55,239206412,0.0213,0.594023,0.078175,5.482443,1.212899,0.449201,0.000103,6.903636,0.246906,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,6,6.310794,7.160099,3.795511,22,66,239206412,0.023157,0.576001,0.084048,5.627009,1.272207,0.469611,0.000102,6.920743,0.239254,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,7,6.417204,7.063605,3.936652,22,77,239206412,0.023825,0.65674,0.072092,5.663902,1.247192,0.467184,0.000123,6.82054,0.242942,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,8,6.499342,7.460247,3.961714,22,88,239206412,0.023731,0.645205,0.08746,5.742281,1.284369,0.495855,0.00012,7.19783,0.262297,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,9,6.406034,7.236312,4.185514,22,99,239206412,0.026081,0.556441,0.092555,5.730359,1.178211,0.47677,0.000121,6.983834,0.252357,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,10,6.602675,7.233969,4.184379,22,110,239206412,0.024356,0.541415,0.077513,5.958682,1.277781,0.472366,0.000112,6.989893,0.243964,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,11,6.891766,7.315959,5.631966,22,121,239206412,0.028521,0.640583,0.081645,6.140377,1.265897,0.478637,0.000131,7.063757,0.252071,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,12,8.560665,7.287568,4.490332,22,132,239206412,0.029406,0.887907,0.096382,7.546274,1.313916,0.505509,0.000143,7.032496,0.254929,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,13,7.203638,7.156505,4.481933,22,143,239206412,0.027849,0.637834,0.084652,6.452492,1.285187,0.501453,0.000135,6.911415,0.244955,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,14,7.605457,7.074358,7.464346,22,154,239206412,0.02751,0.586126,0.084362,6.906778,1.301278,0.501731,0.000126,6.823459,0.250773,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,15,8.747381,7.219891,4.727144,22,165,239206412,0.028952,2.253913,0.095645,6.367986,1.296184,0.480595,0.000162,6.954736,0.264993,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,16,7.210636,7.049022,5.076632,22,176,239206412,0.031356,0.618619,0.087728,6.472157,1.318018,0.481221,0.000155,6.832249,0.216618,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,17,7.270929,7.256814,4.723963,22,187,239206412,0.031976,0.627452,0.093149,6.517546,1.353933,0.513726,0.000153,7.004974,0.251687,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,18,7.231482,7.183476,4.979105,22,198,239206412,0.031467,0.598335,0.088244,6.512634,1.31543,0.457883,0.000114,6.936851,0.246511,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A0,19,7.378042,7.290616,5.026744,22,209,239206412,0.031218,0.613584,0.094232,6.638177,1.352713,0.488499,0.000178,7.0234,0.267038,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A1,0,205.729657,9.83211,3.886703,22,0,239206412,0.041912,125.833509,0.154789,79.698374,0.740588,2.183644,0.000124,9.72962,0.102366,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A1,1,6.075105,7.178387,5.651986,22,11,239206412,0.029415,0.482111,0.072965,5.489955,0.644043,0.250901,0.000113,7.048071,0.130203,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A1,2,7.971428,7.293194,5.611993,22,22,239206412,0.033919,0.62385,0.105726,7.207032,0.786427,0.274947,0.000177,7.149261,0.143756,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A1,3,8.044699,7.131669,5.52247,22,33,239206412,0.03235,0.626948,0.106525,7.277892,0.697758,0.256009,0.000193,6.989583,0.141893,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A1,4,8.176293,7.230971,5.613779,22,44,239206412,0.033858,0.661131,0.106923,7.373508,0.708303,0.256828,0.000203,7.055041,0.175727,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A1,5,8.159311,6.957804,5.955011,22,55,239206412,0.0605,0.745468,0.106615,7.245857,0.737187,0.240263,0.000185,6.815358,0.142261,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A1,6,8.018822,7.121572,5.560789,22,66,239206412,0.036327,0.786405,0.142156,7.053007,0.724108,0.270971,0.000175,6.978211,0.143186,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A1,7,8.622145,7.044075,5.628136,22,77,239206412,0.033994,0.650669,0.10609,7.830494,0.757177,0.25546,0.00019,6.943786,0.100099,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A1,8,7.90875,6.998752,5.670186,22,88,239206412,0.034652,0.630489,0.104213,7.138585,0.725999,0.283781,0.000175,6.855251,0.143326,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A1,9,8.017863,7.030816,7.837133,22,99,239206412,0.034406,0.652241,0.106113,7.224217,0.718833,0.2411,0.000203,6.893521,0.137092,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A1,10,8.735157,7.14931,5.904362,22,110,239206412,0.037278,0.62503,0.113716,7.958151,0.78481,0.253986,0.000198,6.956703,0.192409,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A1,11,8.000334,6.972047,5.602475,22,121,239206412,0.03775,0.649261,0.10564,7.206791,0.784289,0.280327,0.000188,6.820248,0.151611,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A1,12,8.656744,7.013736,5.714625,22,132,239206412,0.034393,0.627786,0.106153,7.887491,0.683706,0.234746,0.000171,6.916351,0.097214,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A1,13,8.002053,6.835722,5.660033,22,143,239206412,0.03547,0.65446,0.107262,7.20398,0.722903,0.242293,0.000179,6.741318,0.094225,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
cantilever64-cold,A1,14,8.400798,6.854311,5.250712,22,154,239206412,0.034223,0.748005,0.106249,7.511345,0.748539,0.248576,0.000166,6.718969,0.135176,984,0,0,1,1,1,63,63,0,0,True,True,0,0,0
