scenario,arm,repeat,complete_step_ms,command_ms,simulate_fetch_ms,completion_ms,restore_ms,stress_iterations
city25-late-debris,A1,1,70.606136,0.000125,70.374437,0.231574,47.356086,676
city25-late-debris,A1,2,69.717572,0.000123,69.472971,0.244478,47.447105,676
city25-late-debris,A1,3,75.191567,0.000145,74.937551,0.253871,54.209152,676
city25-late-debris,A1,4,65.698249,0.000108,65.466892,0.231249,52.984085,676
city25-late-debris,A1,5,67.380983,0.000119,67.154448,0.226416,53.039445,676
city25-late-debris,A1,6,67.269133,0.000171,67.038981,0.229981,53.358606,676
city25-late-debris,A1,7,68.081817,0.00015,67.819109,0.262558,55.4668,676
city25-late-debris,A1,8,67.156366,0.000185,66.906968,0.249213,52.522064,676
city25-late-debris,A1,9,70.862417,0.000155,70.572332,0.28993,57.753079,676
city25-late-debris,A1,10,71.067831,0.000143,70.790628,0.27706,52.213365,676
city25-late-debris,A1,11,65.696304,0.000147,65.466623,0.229534,57.608144,676
city25-late-debris,A1,12,69.988233,0.000123,69.769859,0.218251,52.463397,676
city25-late-debris,A1,13,66.269065,0.000143,66.016799,0.252123,57.232579,676
city25-late-debris,A1,14,67.322218,0.000144,67.115682,0.206392,53.039656,676
city25-late-debris,A1,15,66.193061,0.000145,65.999478,0.193438,54.84466,676
city25-late-debris,A1,16,67.2012,0.000136,66.971254,0.22981,52.586747,676
city25-late-debris,A1,17,67.873435,0.000167,67.643054,0.230214,56.45314,676
city25-late-debris,A1,18,67.4271,0.000144,67.155437,0.271519,51.267587,676
city25-late-debris,A1,19,65.367945,0.000157,65.159003,0.208785,58.548733,676
city25-ten-second-debris,A0,0,88.203082,0.000117,88.003308,0.199657,382.4518,716
city25-ten-second-debris,A0,1,71.953402,0.000126,71.711584,0.241692,47.063882,716
city25-ten-second-debris,A0,2,66.663506,0.000174,66.47215,0.191182,48.34968,716
city25-ten-second-debris,A0,3,77.76043,0.000171,77.515364,0.244895,60.565737,716
city25-ten-second-debris,A0,4,67.423194,0.000177,67.192248,0.230769,50.191683,716
city25-ten-second-debris,A0,5,67.834706,0.000276,67.618002,0.216428,55.165128,716
city25-ten-second-debris,A0,6,69.979149,0.000125,69.760343,0.218681,57.737484,716
city25-ten-second-debris,A0,7,67.099861,0.000185,66.886556,0.21312,57.966119,716
city25-ten-second-debris,A0,8,66.397568,0.000196,66.196081,0.201291,51.668343,716
city25-ten-second-debris,A0,9,67.520927,0.000186,67.320783,0.199958,59.520666,716
city25-ten-second-debris,A0,10,67.743106,0.000183,67.555867,0.187056,51.954431,716
city25-ten-second-debris,A0,11,65.864641,0.000191,65.645928,0.218522,55.73573,716
city25-ten-second-debris,A0,12,69.911048,0.000222,69.679308,0.231518,59.366742,716
city25-ten-second-debris,A0,13,66.676859,0.000186,66.471601,0.205072,60.241478,716
city25-ten-second-debris,A0,14,67.795726,0.000209,67.542473,0.253044,51.505453,716
city25-ten-second-debris,A0,15,65.983083,0.000157,65.748476,0.23445,56.868696,716
city25-ten-second-debris,A0,16,64.22653,0.000196,64.016644,0.20969,53.548751,716
city25-ten-second-debris,A0,17,64.675457,0.000187,64.460548,0.214722,55.164388,716
city25-ten-second-debris,A0,18,67.831097,0.000186,67.62052,0.210391,58.1766,716
city25-ten-second-debris,A0,19,63.879413,0.000196,63.68869,0.190527,57.485281,716
city25-ten-second-debris,B,0,90.203025,0.000109,90.022539,0.180377,385.334623,716
city25-ten-second-debris,B,1,75.004272,0.000101,74.785382,0.218789,49.287823,716
city25-ten-second-debris,B,2,75.366699,0.000112,75.195623,0.170964,48.716954,716
city25-ten-second-debris,B,3,67.361064,0.000182,67.135711,0.225171,57.403152,716
city25-ten-second-debris,B,4,59.629848,0.000171,59.47519,0.154487,49.719056,716
city25-ten-second-debris,B,5,60.955953,0.000127,60.767445,0.188381,54.627648,716
city25-ten-second-debris,B,6,69.665516,0.000122,69.437339,0.228055,51.135544,716
city25-ten-second-debris,B,7,67.612104,0.000125,67.465905,0.146074,56.742604,716
city25-ten-second-debris,B,8,66.037313,0.000117,65.83539,0.201806,51.497581,716
city25-ten-second-debris,B,9,67.189545,0.000108,66.992586,0.196851,53.6249,716
city25-ten-second-debris,B,10,68.956687,0.00012,68.725795,0.230772,53.386241,716
city25-ten-second-debris,B,11,67.469725,0.000125,67.268537,0.201063,57.934013,716
city25-ten-second-debris,B,12,69.223655,0.000132,68.957919,0.265604,51.857917,716
city25-ten-second-debris,B,13,65.989822,0.000164,65.793625,0.196033,54.739818,716
city25-ten-second-debris,B,14,66.772417,0.000117,66.564174,0.208126,51.24108,716
city25-ten-second-debris,B,15,66.797612,0.000122,66.569465,0.228025,65.45323,716
city25-ten-second-debris,B,16,67.514892,0.000124,67.295685,0.219083,53.829503,716
city25-ten-second-debris,B,17,67.136665,0.000115,66.915026,0.221524,63.102517,716
city25-ten-second-debris,B,18,67.172468,0.000132,66.960826,0.21151,52.026802,716
city25-ten-second-debris,B,19,71.738666,0.000183,71.527087,0.211396,67.303332,716
city25-ten-second-debris,A1,0,86.305642,8.4e-05,86.016753,0.288805,395.643055,716
city25-ten-second-debris,A1,1,69.539817,8.2e-05,69.346177,0.193558,47.771324,716
city25-ten-second-debris,A1,2,64.007773,9e-05,63.837187,0.170496,48.868113,716
city25-ten-second-debris,A1,3,62.156541,0.000125,61.947745,0.208671,47.228702,716
city25-ten-second-debris,A1,4,61.417691,8.4e-05,61.234332,0.183275,48.187069,716
city25-ten-second-debris,A1,5,59.590782,8.2e-05,59.406855,0.183845,51.424553,716
city25-ten-second-debris,A1,6,66.457708,8.2e-05,66.249499,0.208127,48.063284,716
city25-ten-second-debris,A1,7,62.533169,0.000116,62.364809,0.168244,54.155175,716
city25-ten-second-debris,A1,8,60.157127,8.8e-05,59.982572,0.174467,47.258321,716
city25-ten-second-debris,A1,9,61.546911,7.1e-05,61.375969,0.170871,51.099422,716
city25-ten-second-debris,A1,10,63.57972,8e-05,63.366215,0.213425,47.388349,716
city25-ten-second-debris,A1,11,62.657345,8e-05,62.484258,0.173007,47.194101,716
city25-ten-second-debris,A1,12,61.524988,8.4e-05,61.353879,0.171025,51.83862,716
city25-ten-second-debris,A1,13,64.488501,8.9e-05,64.293142,0.19527,46.878799,716
city25-ten-second-debris,A1,14,58.714541,0.000129,58.522956,0.191456,56.604936,716
city25-ten-second-debris,A1,15,61.475275,8e-05,61.296392,0.178803,46.970975,716
city25-ten-second-debris,A1,16,60.639389,8.2e-05,60.440703,0.198604,52.558452,716
city25-ten-second-debris,A1,17,54.681317,0.00012,54.459923,0.221274,49.274477,716
city25-ten-second-debris,A1,18,58.877381,8.4e-05,58.730825,0.146472,47.383297,716
city25-ten-second-debris,A1,19,55.967866,8.1e-05,55.786761,0.181024,49.030644,716
city64-intact-idle,A0,0,23.708798,0.000123,23.501467,0.207208,1116.607351,88
city64-intact-idle,A0,1,21.463456,9.2e-05,21.255922,0.207442,95.091168,88
city64-intact-idle,A0,2,20.546192,0.000115,20.352803,0.193274,100.121588,88
city64-intact-idle,A0,3,20.052782,0.000124,19.841019,0.211639,97.541703,88
city64-intact-idle,A0,4,19.282931,0.000131,19.148063,0.134737,99.26391,88
city64-intact-idle,A0,5,19.964608,0.000126,19.822669,0.141813,103.377019,88
city64-intact-idle,A0,6,20.620903,0.00012,20.428608,0.192175,97.369321,88
city64-intact-idle,A0,7,17.003153,0.000113,16.786255,0.216785,100.930991,88
city64-intact-idle,A0,8,16.398839,0.00012,16.210312,0.188407,97.724246,88
city64-intact-idle,A0,9,19.401736,0.000127,19.256778,0.144831,97.756973,88
city64-intact-idle,A0,10,19.202394,0.000127,19.006755,0.195512,101.591525,88
city64-intact-idle,A0,11,20.089033,0.000122,19.902266,0.186645,99.822343,88
city64-intact-idle,A0,12,19.660618,9.2e-05,19.463795,0.196731,110.958663,88
city64-intact-idle,A0,13,19.629541,0.000117,19.47092,0.158504,97.640494,88
city64-intact-idle,A0,14,13.623159,0.000128,13.435545,0.187486,100.077181,88
city64-intact-idle,A0,15,14.760022,0.000121,14.554875,0.205026,99.831055,88
city64-intact-idle,A0,16,16.612508,0.000112,16.405547,0.206849,98.391262,88
city64-intact-idle,A0,17,20.153438,0.000123,19.954401,0.198914,111.846998,88
city64-intact-idle,A0,18,15.545657,0.000112,15.344198,0.201347,97.81802,88
city64-intact-idle,A0,19,15.686811,0.000129,15.486034,0.200648,121.833953,88
city64-intact-idle,B,0,21.438873,0.000154,21.022659,0.41606,1107.78136,88
city64-intact-idle,B,1,15.966916,0.000124,15.742984,0.223808,93.816523,88
city64-intact-idle,B,2,16.260425,0.000125,16.010232,0.250068,100.321268,88
city64-intact-idle,B,3,12.73013,0.000131,12.537091,0.192908,101.303815,88
city64-intact-idle,B,4,15.063074,0.000151,14.843897,0.219026,98.983528,88
city64-intact-idle,B,5,15.708803,0.000127,15.500292,0.208384,115.390084,88
city64-intact-idle,B,6,16.943997,0.00011,16.700117,0.24377,100.662506,88
city64-intact-idle,B,7,15.081276,0.000124,14.832069,0.249083,118.391963,88
city64-intact-idle,B,8,14.47518,0.000107,14.258951,0.216122,99.64115,88
city64-intact-idle,B,9,15.143882,0.000122,14.91977,0.22399,98.143748,88
city64-intact-idle,B,10,15.160909,0.000116,14.928748,0.232045,102.666806,88
city64-intact-idle,B,11,14.629823,0.000122,14.390335,0.239366,99.689133,88
city64-intact-idle,B,12,14.715356,0.000108,14.493915,0.221333,110.589518,88
city64-intact-idle,B,13,15.253466,0.000121,15.018673,0.234672,98.744899,88
city64-intact-idle,B,14,18.436913,0.000138,18.18699,0.249785,99.947328,88
city64-intact-idle,B,15,14.818078,0.000128,14.582345,0.235605,97.323447,88
city64-intact-idle,B,16,15.100022,9.2e-05,14.852199,0.247731,98.917019,88
city64-intact-idle,B,17,14.848422,0.000122,14.607792,0.240508,104.871191,88
city64-intact-idle,B,18,14.697544,0.000174,14.454979,0.242391,97.184301,88
city64-intact-idle,B,19,15.283056,0.000122,15.056884,0.22605,113.846804,88
city64-intact-idle,A1,0,21.346699,0.000178,21.105306,0.241215,1080.600442,88
city64-intact-idle,A1,1,20.44026,0.000177,20.246155,0.193928,93.657938,88
city64-intact-idle,A1,2,16.590479,0.000172,16.428583,0.161724,110.637576,88
city64-intact-idle,A1,3,16.170863,0.000179,15.973221,0.197463,95.815739,88
city64-intact-idle,A1,4,16.609553,9.9e-05,16.4234,0.186054,98.320662,88
city64-intact-idle,A1,5,15.693269,0.000113,15.455135,0.238021,98.679602,88
city64-intact-idle,A1,6,14.947381,0.000131,14.760965,0.186285,97.776222,88
city64-intact-idle,A1,7,15.945925,0.000129,15.723998,0.221798,106.087503,88
city64-intact-idle,A1,8,16.191191,0.000126,15.978165,0.2129,97.395376,88
city64-intact-idle,A1,9,17.111653,0.000169,16.892299,0.219185,115.043253,88
city64-intact-idle,A1,10,15.365411,9.8e-05,15.174562,0.190751,98.427681,88
city64-intact-idle,A1,11,14.556643,0.000162,14.370638,0.185843,100.34774,88
city64-intact-idle,A1,12,13.737004,0.000123,13.500105,0.236776,97.036908,88
city64-intact-idle,A1,13,14.527848,0.000114,14.316529,0.211205,96.913033,88
city64-intact-idle,A1,14,19.738362,0.00012,19.554866,0.183376,104.534082,88
city64-intact-idle,A1,15,14.620568,0.000134,14.426597,0.193837,99.235336,88
city64-intact-idle,A1,16,16.333137,0.000127,16.216469,0.116541,114.104314,88
city64-intact-idle,A1,17,15.074725,0.000229,14.912815,0.161681,96.738251,88
city64-intact-idle,A1,18,14.535317,0.00013,14.317638,0.217549,99.189275,88
city64-intact-idle,A1,19,14.427741,0.000108,14.280091,0.147542,98.005643,88
city64-airborne,A0,0,23.104911,0.000124,22.871893,0.232894,1063.150609,88
city64-airborne,A0,1,18.423537,8.1e-05,18.191802,0.231654,90.858125,88
city64-airborne,A0,2,22.735967,8e-05,22.545148,0.190739,106.956695,88
city64-airborne,A0,3,17.73539,0.000123,17.550408,0.184859,102.505665,88
city64-airborne,A0,4,17.933471,0.00011,17.813579,0.119782,112.364606,88
city64-airborne,A0,5,16.318145,8.9e-05,16.060736,0.25732,94.797134,88
city64-airborne,A0,6,15.9489,0.000107,15.819665,0.129128,97.545181,88
city64-airborne,A0,7,17.637619,0.000122,17.419003,0.218494,94.342191,88
city64-airborne,A0,8,17.436117,0.000104,17.229986,0.206027,96.812606,88
city64-airborne,A0,9,18.267689,8e-05,17.956363,0.311246,101.71355,88
city64-airborne,A0,10,17.476652,9.1e-05,17.28765,0.188911,102.360535,88
city64-airborne,A0,11,18.481626,8.5e-05,17.537452,0.944089,97.600426,88
city64-airborne,A0,12,17.256697,0.000102,17.066398,0.190197,94.545316,88
city64-airborne,A0,13,17.627882,0.000103,17.321093,0.306686,102.271454,88
city64-airborne,A0,14,17.81379,8.9e-05,17.474277,0.339424,95.343341,88
city64-airborne,A0,15,17.376159,0.00012,17.0713,0.304739,98.097523,88
city64-airborne,A0,16,17.564625,0.00011,17.255499,0.309016,95.634598,88
city64-airborne,A0,17,17.448174,0.000131,17.148544,0.299499,96.000421,88
city64-airborne,A0,18,17.298016,9.3e-05,17.024319,0.273604,110.572876,88
city64-airborne,A0,19,17.768473,0.0001,17.425228,0.343145,95.006216,88
city64-airborne,B,0,17.710406,0.000114,17.510608,0.199684,1103.662393,88
city64-airborne,B,1,18.339499,0.000198,18.134252,0.205049,93.115075,88
city64-airborne,B,2,15.688025,0.000156,15.482412,0.205457,101.83545,88
city64-airborne,B,3,16.003987,0.000165,15.784597,0.219225,97.062852,88
city64-airborne,B,4,17.331915,0.000179,17.095554,0.236182,99.210971,88
city64-airborne,B,5,15.466271,0.000124,15.247713,0.218434,102.303382,88
city64-airborne,B,6,15.595085,0.000106,15.373243,0.221736,99.043584,88
city64-airborne,B,7,14.14517,0.00018,13.824226,0.320764,99.026266,88
city64-airborne,B,8,17.29334,0.000151,17.076282,0.216907,98.224891,88
city64-airborne,B,9,16.729021,0.000133,16.538691,0.190197,99.999843,88
city64-airborne,B,10,19.275533,0.000143,19.067462,0.207928,97.614036,88
city64-airborne,B,11,16.140677,0.00011,15.992716,0.147851,99.205442,88
city64-airborne,B,12,15.490322,0.000173,15.327273,0.162876,106.557649,88
city64-airborne,B,13,16.468689,0.000153,16.222622,0.245914,97.959462,88
city64-airborne,B,14,13.611158,0.00013,13.391472,0.219556,98.616704,88
city64-airborne,B,15,15.484846,0.0001,15.268771,0.215975,97.510822,88
city64-airborne,B,16,15.130461,0.000116,14.944493,0.185852,110.441867,88
city64-airborne,B,17,14.707188,0.000156,14.46839,0.238642,98.037043,88
city64-airborne,B,18,17.135519,0.000153,16.915753,0.219613,99.596926,88
city64-airborne,B,19,17.057745,0.000129,16.844257,0.213359,97.869736,88
city64-airborne,A1,0,24.369188,0.000106,24.157195,0.211887,1065.097402,88
city64-airborne,A1,1,18.710059,0.000132,18.503758,0.206169,92.136424,88
city64-airborne,A1,2,17.675237,0.000122,17.453788,0.221327,94.257706,88
city64-airborne,A1,3,17.974542,0.000124,17.780174,0.194244,94.011523,88
city64-airborne,A1,4,17.900493,0.000129,17.705049,0.195315,103.675293,88
city64-airborne,A1,5,17.581409,0.000131,17.383155,0.198123,94.905246,88
city64-airborne,A1,6,17.205877,0.000129,17.047178,0.15857,100.270891,88
city64-airborne,A1,7,17.735952,0.000133,17.50506,0.230759,94.739815,88
city64-airborne,A1,8,16.778949,0.000115,16.540645,0.238189,95.375238,88
city64-airborne,A1,9,18.05667,0.000147,17.850333,0.20619,123.697092,88
city64-airborne,A1,10,17.948003,0.000136,17.734311,0.213556,104.486653,88
city64-airborne,A1,11,17.643887,0.000138,17.436612,0.207137,104.823078,88
city64-airborne,A1,12,17.671634,0.000146,17.473038,0.19845,96.942662,88
city64-airborne,A1,13,17.334861,0.00013,17.132273,0.202458,97.482272,88
city64-airborne,A1,14,17.362051,0.000125,17.168155,0.193771,99.126642,88
city64-airborne,A1,15,17.160627,0.000118,16.960048,0.200461,95.983193,88
city64-airborne,A1,16,17.500577,0.000136,17.297579,0.202862,100.887476,88
city64-airborne,A1,17,17.333493,0.000121,17.138001,0.195371,96.306362,88
city64-airborne,A1,18,17.179647,0.000135,16.966667,0.212845,106.746084,88
city64-airborne,A1,19,17.359134,0.000128,17.149845,0.209161,96.400597,88
city64-initial-impact,A0,0,78.026749,8e-05,77.851608,0.175061,1056.84743,304
city64-initial-impact,A0,1,62.709535,8.2e-05,62.539115,0.170338,92.823456,304
city64-initial-impact,A0,2,60.495681,9.8e-05,60.320733,0.17485,104.403684,304
city64-initial-impact,A0,3,59.799301,8e-05,59.594329,0.204892,104.564691,304
city64-initial-impact,A0,4,59.701732,0.000106,59.526658,0.174968,92.946267,304
city64-initial-impact,A0,5,59.48927,8.2e-05,59.306266,0.182922,96.465484,304
city64-initial-impact,A0,6,58.629801,8.1e-05,58.423815,0.205905,102.718884,304
city64-initial-impact,A0,7,58.900303,8.4e-05,58.675047,0.225172,92.936254,304
city64-initial-impact,A0,8,56.006543,8.5e-05,55.826552,0.179906,95.396493,304
city64-initial-impact,A0,9,58.221091,8.1e-05,58.043212,0.177798,98.307372,304
city64-initial-impact,A0,10,58.701919,8.3e-05,58.506696,0.19514,93.575494,304
city64-initial-impact,A0,11,59.325669,8.1e-05,59.140346,0.185242,94.088279,304
city64-initial-impact,A0,12,54.799157,8.6e-05,54.618251,0.18082,98.323881,304
city64-initial-impact,A0,13,58.281705,0.000103,58.108208,0.173394,92.901175,304
city64-initial-impact,A0,14,59.140448,8e-05,58.963595,0.176773,95.503313,304
city64-initial-impact,A0,15,58.65885,0.000113,58.484255,0.174482,110.446793,304
city64-initial-impact,A0,16,58.776886,0.00011,58.580455,0.196321,93.610559,304
city64-initial-impact,A0,17,58.188151,8.8e-05,57.99945,0.188613,94.153374,304
city64-initial-impact,A0,18,58.528407,9.1e-05,58.351002,0.177314,104.153108,304
city64-initial-impact,A0,19,55.603426,0.000122,55.430237,0.173067,94.99329,304
city64-initial-impact,B,0,83.085019,0.0001,82.899932,0.184987,1075.016786,304
city64-initial-impact,B,1,70.575098,0.000159,70.395961,0.178978,93.498777,304
city64-initial-impact,B,2,63.572363,8.1e-05,63.392572,0.17971,96.11862,304
city64-initial-impact,B,3,63.012612,8.6e-05,62.834645,0.177881,100.737753,304
city64-initial-impact,B,4,62.043619,0.000105,61.848594,0.19492,95.600602,304
city64-initial-impact,B,5,65.089232,0.00011,64.899573,0.189549,97.990116,304
city64-initial-impact,B,6,59.715654,8.2e-05,59.527,0.188572,97.65939,304
city64-initial-impact,B,7,60.761861,9e-05,60.609851,0.15192,109.910055,304
city64-initial-impact,B,8,64.110712,0.00012,63.946623,0.163969,98.121786,304
city64-initial-impact,B,9,64.98612,8e-05,64.77645,0.20959,98.94035,304
city64-initial-impact,B,10,64.206523,8.4e-05,63.999181,0.207258,110.141983,304
city64-initial-impact,B,11,64.674778,0.000117,64.494808,0.179853,97.378509,304
city64-initial-impact,B,12,62.775606,0.000109,62.600217,0.17528,96.406986,304
city64-initial-impact,B,13,61.61191,8.6e-05,61.431047,0.180777,99.066958,304
city64-initial-impact,B,14,63.198325,0.000163,63.021483,0.176679,105.319817,304
city64-initial-impact,B,15,64.116073,0.000108,63.917989,0.197976,96.641084,304
city64-initial-impact,B,16,63.037467,0.000104,62.864136,0.173227,97.265861,304
city64-initial-impact,B,17,61.567723,0.000115,61.371785,0.195823,111.657498,304
city64-initial-impact,B,18,59.73429,8.4e-05,59.558809,0.175397,97.455627,304
city64-initial-impact,B,19,52.87762,8.5e-05,52.700362,0.177173,96.808162,304
city64-initial-impact,A1,0,77.637618,0.000103,77.435361,0.202154,1061.380353,304
city64-initial-impact,A1,1,64.826558,0.000106,64.641771,0.184681,90.429961,304
city64-initial-impact,A1,2,67.511399,0.000102,67.297402,0.213895,95.263537,304
city64-initial-impact,A1,3,59.120072,0.000101,58.937358,0.182613,98.447359,304
city64-initial-impact,A1,4,62.303071,0.000338,62.040289,0.262444,102.909954,304
city64-initial-impact,A1,5,61.90527,0.0001,61.692174,0.212996,94.353524,304
city64-initial-impact,A1,6,61.601339,0.000108,61.399237,0.201994,95.164498,304
city64-initial-impact,A1,7,61.000057,0.0001,60.798193,0.201764,110.16114,304
city64-initial-impact,A1,8,61.570582,0.000109,61.350737,0.219736,95.33173,304
city64-initial-impact,A1,9,59.940961,0.0001,59.758062,0.182799,94.629697,304
city64-initial-impact,A1,10,59.46886,0.000101,59.287649,0.18111,97.951959,304
city64-initial-impact,A1,11,61.639649,0.000101,61.439179,0.200369,98.348854,304
