step,simulation_seconds,physics_step_ms,stress_solve_ms,frame_host_ms,bodies,awake_bodies,splits_total,contacts_total,resim_passes,correction_status,contacts_frame,projectiles_active,bonds_broken,stress_iterations,stress_converged,observation_ms,gpu_render_submit_and_export_ms,logical_clusters,native_dynamic_bodies,native_kinematic_bodies,active_dynamic_bodies,active_kinematic_bodies,contact_pairs,contact_pairs_with_contacts,solver_rows,stress_active_nodes,stress_active_bonds,stress_islands,graph_d2h_bytes,pre_solve_pairs,simulation_start_ns,simulation_end_ns,process_cpu_ms,complete_step_ms,command_ms,completion_ms,complete_start_ns,complete_end_ns,phase_output_start_ns,phase_output_end_ns,stress_passes,post_correction_bonds_broken,contact_reuse_fallbacks
533,8.9000005722045898,6.5430780000000004,0,9.5364310000000003,32,32,30,187874,0,0,391,1,0,151,1,2.9641280000000001,0.21354699999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205074484295763,205074490840364,6.8989219999999998,6.6016570000000003,9.0000000000000006e-05,0.058488999999999791,205074484295703,205074490897210,0,0,1,0,0
534,8.9166669845581055,6.4604249999999999,0,10.019489,32,32,30,188262,0,0,388,1,0,149,1,3.524098,0.20514099999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205074493837524,205074500299752,6.8327600000000004,6.5118210000000003,0.000101,0.051295000000000535,205074493837454,205074500349164,0,0,1,0,0
535,8.9333333969116211,7.7888640000000002,0,11.147964999999999,32,32,30,188657,0,0,395,1,0,185,1,3.3280940000000001,0.221021,31,31,1,31,1,15,0,0,358,605,9,0,145,205074503861440,205074511652097,8.1582600000000003,7.8399380000000001,0.0001,0.050974000000000075,205074503861380,205074511701208,0,0,1,0,0
536,8.9500007629394531,7.7217979999999997,0,10.886119000000001,32,32,30,189045,0,0,388,1,0,184,1,3.1321300000000001,0.203959,31,31,1,31,1,15,0,0,358,605,9,0,145,205074515013583,205074522737075,8.081785,7.7662820000000004,8.0000000000000007e-05,0.044404000000000998,205074515013523,205074522779705,0,0,1,0,0
537,8.9666671752929688,6.4756539999999996,0,9.53064,32,32,30,189437,0,0,392,1,0,151,1,3.0238290000000001,0.19903000000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205074525906415,205074532383571,6.8067739999999999,6.5213380000000001,9.0000000000000006e-05,0.045594000000000356,205074525906345,205074532427583,0,0,1,0,0
538,8.9833335876464844,7.7844949999999997,0,10.8545,32,32,30,189828,0,0,391,1,0,186,1,3.0407000000000002,0.20299700000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205074535441102,205074543227161,8.1206759999999996,7.8354699999999999,8.0000000000000007e-05,0.050895000000000579,205074535441032,205074543276432,0,0,1,0,0
539,9,6.4087180000000004,0,9.4113779999999991,32,32,30,190221,0,0,393,1,0,149,1,2.976721,0.205452,31,31,1,31,1,15,0,0,358,605,9,0,145,205074546299680,205074552709891,6.7722629999999997,6.461246,9.0000000000000006e-05,0.052437999999999541,205074546299610,205074552760756,0,0,1,0,0
540,9.016667366027832,6.4146200000000002,0,9.4421759999999999,32,32,30,190608,0,0,387,1,0,148,1,2.9952160000000001,0.198569,31,31,1,31,1,15,0,0,358,605,9,0,145,205074555714976,205074562131118,6.7906310000000003,6.4584720000000004,9.1000000000000003e-05,0.043760999999999939,205074555714915,205074562173277,0,0,1,0,0
541,9.0333337783813477,7.6938170000000001,0,10.781454,32,32,30,191004,0,0,396,1,0,185,1,3.0591050000000002,0.19888900000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205074565174123,205074572869673,8.0488199999999992,7.7386900000000001,0.00011,0.044762999999999664,205074565174043,205074572912643,0,0,1,0,0
542,9.0500001907348633,6.4802809999999997,0,9.6018720000000002,32,32,30,191392,0,0,388,1,0,151,1,3.089521,0.198599,31,31,1,31,1,15,0,0,358,605,9,0,145,205074575959735,205074582441539,6.864325,6.5233109999999996,9.0000000000000006e-05,0.042939999999999756,205074575959665,205074582482896,0,0,1,0,0
543,9.0666675567626953,7.7631459999999999,0,10.827199,32,32,30,191788,0,0,396,1,0,185,1,3.0330059999999999,0.20349800000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205074585565845,205074593330584,8.0712759999999992,7.8227159999999998,9.0000000000000006e-05,0.059479999999999755,205074585565765,205074593388371,0,0,1,0,0
544,9.0833339691162109,7.7552110000000001,0,10.723466,32,32,30,192176,0,0,388,1,0,185,1,2.9384709999999998,0.21096200000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205074596397583,205074604154527,8.1120230000000006,7.8158430000000001,0.0001,0.060532000000000252,205074596397513,205074604213256,0,0,1,0,0
545,9.1000003814697266,7.78172,0,10.835604999999999,32,32,30,192569,0,0,393,1,0,186,1,3.0225970000000002,0.20300699999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205074607125077,205074614908280,8.1253980000000006,7.8299700000000003,8.0000000000000007e-05,0.048170000000000712,205074607125007,205074614954826,0,0,1,0,0
546,9.1166667938232422,7.8635320000000002,0,10.973571,32,32,30,192958,0,0,389,1,0,185,1,3.0755849999999998,0.20210600000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205074617966593,205074625831698,8.2308749999999993,7.9143860000000004,9.0000000000000006e-05,0.050764000000000031,205074617966523,205074625880789,0,0,1,0,0
547,9.1333341598510742,7.741676,0,10.707487,32,32,30,193353,0,0,395,1,0,185,1,2.9373680000000002,0.20307700000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205074628944633,205074636687931,8.1174630000000008,7.7913880000000004,0.0001,0.049612000000000656,205074628944572,205074636735850,0,0,1,0,0
548,9.1500005722045898,7.7089949999999998,0,10.754113,32,32,30,193741,0,0,388,1,0,184,1,3.0184289999999998,0.21512999999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205074639656207,205074647366665,8.0701499999999999,7.7587070000000002,8.0000000000000007e-05,0.049632000000000787,205074639656147,205074647414774,0,0,1,0,0
549,9.1666669845581055,7.7716620000000001,0,10.763030000000001,32,32,30,194132,0,0,391,1,0,185,1,2.964909,0.20160500000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205074650414508,205074658187763,8.1117000000000008,7.8177469999999998,9.0000000000000006e-05,0.045994999999999564,205074650414438,205074658232095,0,0,1,0,0
550,9.1833333969116211,7.7655200000000004,0,10.770173,32,32,30,194523,0,0,391,1,0,185,1,2.9783849999999998,0.201104,31,31,1,31,1,15,0,0,358,605,9,0,145,205074661181736,205074668948839,8.1161390000000004,7.8112250000000003,8.0000000000000007e-05,0.045625000000000249,205074661181676,205074668992821,0,0,1,0,0
551,9.2000007629394531,7.6466390000000004,0,10.598825,32,32,30,194918,0,0,395,1,0,183,1,2.924464,0.19529299999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205074671956097,205074679604169,7.9933069999999997,7.693346,8.0000000000000007e-05,0.046626999999999974,205074671956037,205074679649283,0,0,1,0,0
552,9.2166671752929688,7.7447220000000003,0,10.382192999999999,32,32,30,195309,0,0,391,1,0,185,1,2.6086079999999998,0.19650500000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205074682559010,205074690305204,8.1200119999999991,7.7810189999999997,9.1000000000000003e-05,0.036205999999999072,205074682558940,205074690339878,0,0,1,0,0
553,9.2333335876464844,7.7507130000000002,0,11.221061000000001,32,32,30,195702,0,0,393,1,0,185,1,3.4441899999999999,0.200132,31,31,1,31,1,15,0,0,358,605,9,0,145,205074692944849,205074700696884,8.0801130000000008,7.7945140000000004,8.0000000000000007e-05,0.043721000000000565,205074692944789,205074700739213,0,0,1,0,0
554,9.2500009536743164,7.7982509999999996,0,10.849641,32,32,30,196091,0,0,389,1,0,185,1,3.022106,0.19908000000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205074704169958,205074711969721,8.1717460000000006,7.8437859999999997,8.1000000000000004e-05,0.045454000000000327,205074704169897,205074712013593,0,0,1,0,0
555,9.266667366027832,7.6977840000000004,0,10.718226,32,32,30,196487,0,0,396,1,0,185,1,2.9928520000000001,0.207566,31,31,1,31,1,15,0,0,358,605,9,0,145,205074715036360,205074722735677,8.0185220000000008,7.7415950000000002,6.9999999999999994e-05,0.043740999999999808,205074715036300,205074722777825,0,0,1,0,0
556,9.2833337783813477,7.9001400000000004,0,10.849399999999999,32,32,30,196871,0,0,384,1,0,187,1,2.9226610000000002,0.197046,31,31,1,31,1,15,0,0,358,605,9,0,145,205074725758634,205074733660267,8.3151469999999996,7.9376600000000002,8.0000000000000007e-05,0.03744000000000014,205074725758564,205074733696144,0,0,1,0,0
557,9.3000001907348633,6.5160790000000004,0,9.4949929999999991,32,32,30,197263,0,0,392,1,0,151,1,2.9529070000000002,0.196495,31,31,1,31,1,15,0,0,358,605,9,0,145,205074736611832,205074743129263,6.8815039999999996,6.5542889999999998,9.0000000000000006e-05,0.038119999999999266,205074736611762,205074743165971,0,0,1,0,0
558,9.3166675567626953,6.4770459999999996,0,9.6884340000000009,32,32,30,197652,0,0,389,1,0,150,1,3.1793480000000001,0.20566200000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205074746110583,205074752589041,6.8435160000000002,6.5214080000000001,9.0000000000000006e-05,0.044272000000000311,205074746110512,205074752631840,0,0,1,0,0
559,9.3333339691162109,7.5642560000000003,0,10.593124,32,32,30,198045,0,0,393,1,0,181,1,3.0023590000000002,0.20213600000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205074755802993,205074763368872,7.9227340000000002,7.6144489999999996,0.0001,0.050092999999999499,205074755802933,205074763417262,0,0,1,0,0
560,9.3500003814697266,7.7498610000000001,0,10.841195000000001,32,32,30,198436,0,0,391,1,0,185,1,3.0586229999999999,0.206062,31,31,1,31,1,15,0,0,358,605,9,0,145,205074766400205,205074774151739,8.1175110000000004,7.8001339999999999,0.0001,0.050173000000000023,205074766400135,205074774200169,0,0,1,0,0
561,9.3666667938232422,7.7385400000000004,0,10.845744,32,32,30,198835,0,0,399,1,0,185,1,3.0689829999999998,0.20160500000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205074777245528,205074784985591,8.0916289999999993,7.7826820000000003,8.0000000000000007e-05,0.044062000000000268,205074777245468,205074785028050,0,0,1,0,0
562,9.3833341598510742,7.1414799999999996,0,10.477320000000001,32,32,30,199225,0,0,390,1,0,168,1,3.3098109999999998,0.20696400000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205074788096492,205074795239846,7.5045140000000004,7.1894600000000004,0.000101,0.047879000000000893,205074788096411,205074795285781,0,0,1,0,0
563,9.4000005722045898,7.7528059999999996,0,11.187048000000001,32,32,30,199624,0,0,399,1,0,185,1,3.3953199999999999,0.201545,31,31,1,31,1,15,0,0,358,605,9,0,145,205074798577808,205074806332077,8.1260519999999996,7.7984809999999998,9.0000000000000006e-05,0.045584999999999987,205074798577738,205074806376139,0,0,1,0,0
564,9.4166669845581055,7.718102,0,10.902979999999999,32,32,30,200014,0,0,390,1,0,185,1,3.1557539999999999,0.203628,31,31,1,31,1,15,0,0,358,605,9,0,145,205074809771288,205074817491384,8.0645679999999995,7.7678240000000001,0.00012,0.049602000000000146,205074809771198,205074817538922,0,0,1,0,0
565,9.4333333969116211,6.514335,0,9.5691509999999997,32,32,30,200406,0,0,392,1,0,151,1,3.0235989999999999,0.21158399999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205074820678957,205074827195055,6.8877769999999998,6.5717220000000003,9.0000000000000006e-05,0.057297000000000153,205074820678887,205074827250438,0,0,1,0,0
566,9.4500007629394531,7.7856579999999997,0,10.903791,32,32,30,200796,0,0,390,1,0,186,1,3.0817269999999999,0.203068,31,31,1,31,1,15,0,0,358,605,9,0,145,205074830253659,205074838040990,8.1742679999999996,7.8355300000000003,0.0001,0.049772000000000816,205074830253589,205074838088989,0,0,1,0,0
567,9.4666671752929688,6.3881610000000002,0,9.55748,32,32,30,201188,0,0,392,1,0,149,1,3.1431110000000002,0.19819899999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205074841161598,205074847551282,6.7503780000000004,6.432563,0.0001,0.044302000000000064,205074841161528,205074847593991,0,0,1,0,0
568,9.4833335876464844,6.4162030000000003,0,9.2902330000000006,32,32,30,201573,0,0,385,1,0,149,1,2.845307,0.20444999999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205074850723456,205074857141252,6.7413809999999996,6.4612160000000003,0.0001,0.044913000000000203,205074850723386,205074857184502,0,0,1,0,0
569,9.5000009536743164,7.7727339999999998,0,10.760816,32,32,30,201965,0,0,392,1,0,186,1,2.9612129999999999,0.19683500000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205074860017457,205074867791693,8.1231779999999993,7.8166960000000003,8.1000000000000004e-05,0.043881000000000725,205074860017387,205074867834002,0,0,1,0,0
570,9.516667366027832,6.3673310000000001,0,9.3650719999999996,32,32,30,202352,0,0,387,1,0,148,1,2.9717519999999999,0.203789,31,31,1,31,1,15,0,0,358,605,9,0,145,205074870782280,205074877151004,6.7479360000000002,6.4151509999999998,8.0000000000000007e-05,0.047740000000000116,205074870782220,205074877197290,0,0,1,0,0
571,9.5333337783813477,7.7032740000000004,0,10.930572,32,32,30,202746,0,0,394,1,0,184,1,3.1991839999999998,0.20462,31,31,1,31,1,15,0,0,358,605,9,0,145,205074880151119,205074887855756,8.1384360000000004,7.7404440000000001,9.0000000000000006e-05,0.037079999999999558,205074880151059,205074887891412,0,0,1,0,0
572,9.5500001907348633,7.7952050000000002,0,10.745948,32,32,30,203136,0,0,390,1,0,186,1,2.9246349999999999,0.197187,31,31,1,31,1,15,0,0,358,605,9,0,145,205074891085738,205074898882546,8.1532680000000006,7.8454189999999997,8.0000000000000007e-05,0.050133999999999901,205074891085678,205074898931027,0,0,1,0,0
573,9.5666675567626953,7.7603309999999999,0,10.740398000000001,32,32,30,203531,0,0,395,1,0,185,1,2.952877,0.19634499999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205074901835544,205074909597337,8.1303079999999994,7.8042319999999998,9.0000000000000006e-05,0.043810999999999822,205074901835474,205074909639625,0,0,1,0,0
574,9.5833339691162109,7.7807880000000003,0,10.464626000000001,32,32,30,203923,0,0,392,1,0,185,1,2.6334029999999999,0.197297,31,31,1,31,1,15,0,0,358,605,9,0,145,205074912579869,205074920362100,8.1525359999999996,7.8253110000000001,9.0000000000000006e-05,0.044432999999999723,205074912579809,205074920405030,0,0,1,0,0
575,9.6000003814697266,7.6467299999999998,0,10.678513000000001,32,32,30,204317,0,0,394,1,0,185,1,3.0052349999999999,0.20371900000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205074923050175,205074930698618,7.974151,7.6940770000000001,0.00011,0.047236999999999973,205074923050105,205074930744052,0,0,1,0,0
576,9.6166667938232422,7.1532419999999997,0,10.115567,32,32,30,204710,0,0,393,1,0,168,1,2.9368379999999998,0.199571,31,31,1,31,1,15,0,0,358,605,9,0,145,205074933732786,205074940887541,7.5458360000000004,7.1971340000000001,8.0000000000000007e-05,0.04381200000000085,205074933732726,205074940929779,0,0,1,0,0
577,9.6333341598510742,7.8235479999999997,0,10.936392,32,32,30,205109,0,0,399,1,0,186,1,3.07802,0.221442,31,31,1,31,1,15,0,0,358,605,9,0,145,205074943852430,205074951677431,8.1807490000000005,7.8771880000000003,9.0000000000000006e-05,0.053550000000000431,205074943852360,205074951729448,0,0,1,0,0
578,9.6500005722045898,7.3238390000000004,0,10.495403,32,32,30,205498,0,0,389,1,0,174,1,3.1455150000000001,0.20666399999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205074954793091,205074962118593,7.6946849999999998,7.3647460000000002,0.00011,0.040796999999999528,205074954793010,205074962157655,0,0,1,0,0
579,9.6666669845581055,7.7255159999999998,0,11.100808000000001,32,32,30,205895,0,0,397,1,0,184,1,3.3425820000000002,0.206924,31,31,1,31,1,15,0,0,358,605,9,0,145,205074965292350,205074973019319,8.0870090000000001,7.779045,9.0000000000000006e-05,0.053439000000000014,205074965292290,205074973071245,0,0,1,0,0
580,9.6833333969116211,7.8060450000000001,0,11.313373,32,32,30,206287,0,0,392,1,0,185,1,3.4741460000000002,0.20003199999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205074976397546,205074984205105,8.1558840000000004,7.8503579999999999,6.9999999999999994e-05,0.04424299999999981,205074976397486,205074984247764,0,0,1,0,0
581,9.7000007629394531,6.5751989999999996,0,9.5758840000000003,32,32,30,206680,0,0,393,1,0,151,1,2.974367,0.20454,31,31,1,31,1,15,0,0,358,605,9,0,145,205074987715017,205074994291668,6.9726660000000003,6.6195300000000001,0.0001,0.044231000000000797,205074987714957,205074994334367,0,0,1,0,0
582,9.7166671752929688,7.9019339999999998,0,10.901007,32,32,30,207065,0,0,385,1,0,186,1,2.9694880000000001,0.203017,31,31,1,31,1,15,0,0,358,605,9,0,145,205074997310167,205075005213914,8.3041940000000007,7.9450440000000002,0.000101,0.043009000000000519,205074997310097,205075005255040,0,0,1,0,0
583,9.7333335876464844,7.9427289999999999,0,11.057217,32,32,30,207461,0,0,396,1,0,186,1,3.0867650000000002,0.196996,31,31,1,31,1,15,0,0,358,605,9,0,145,205075008215251,205075016159513,8.3476870000000005,7.980931,0.000101,0.038101000000000163,205075008215181,205075016196011,0,0,1,0,0
584,9.7500009536743164,7.8265130000000003,0,10.936522,32,32,30,207852,0,0,391,1,0,186,1,3.077779,0.20139399999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205075019276465,205075027104471,8.2093059999999998,7.8630009999999997,9.0000000000000006e-05,0.036397999999999264,205075019276405,205075027139326,0,0,1,0,0
585,9.766667366027832,6.5654500000000002,0,9.8193669999999997,32,32,30,208246,0,0,394,1,0,152,1,3.219042,0.21204400000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205075030217386,205075036784479,6.8776529999999996,6.6232579999999999,0.00011,0.057697999999999361,205075030217315,205075036840433,0,0,1,0,0
586,9.7833337783813477,7.8235469999999996,0,10.853799,32,32,30,208636,0,0,390,1,0,185,1,3.0017079999999998,0.20589299999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205075040040820,205075047865970,8.2087459999999997,7.8712169999999997,9.1000000000000003e-05,0.047578999999999816,205075040040749,205075047911876,0,0,1,0,0
587,9.8000001907348633,6.4365699999999997,0,9.6804179999999995,32,32,30,209034,0,0,398,1,0,148,1,3.2069200000000002,0.21457899999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205075050898616,205075057336839,6.7734709999999998,6.4985150000000003,9.0000000000000006e-05,0.061855000000000437,205075050898556,205075057396931,0,0,1,0,0
588,9.8166675567626953,7.7389599999999996,0,11.238854,32,32,30,209428,0,0,394,1,0,185,1,3.4649990000000002,0.20311699999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205075060584003,205075068324777,8.0896729999999994,7.783544,0.00011,0.044474000000000125,205075060583923,205075068367367,0,0,1,0,0
589,9.8333339691162109,7.7523749999999998,0,10.980224,32,32,30,209821,0,0,393,1,0,185,1,3.1990440000000002,0.195824,31,31,1,31,1,15,0,0,358,605,9,0,145,205075071827667,205075079581765,8.0790410000000001,7.7906570000000004,0.0001,0.038182000000000826,205075071827586,205075079618153,0,0,1,0,0
590,9.8500003814697266,6.5589979999999999,0,9.3677170000000007,32,32,30,210212,0,0,391,1,0,151,1,2.767693,0.20325799999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205075082811948,205075089372389,6.9097549999999996,6.6043919999999998,8.0000000000000007e-05,0.045314000000000298,205075082811878,205075089416190,0,0,1,0,0
591,9.8666667938232422,7.9272200000000002,0,11.141102999999999,32,32,30,210609,0,0,397,1,0,187,1,3.171834,0.20654400000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205075092183081,205075100111715,8.3014759999999992,8.0100949999999997,8.0000000000000007e-05,0.082794999999999064,205075092183021,205075100193046,0,0,1,0,0
592,9.8833341598510742,6.5477470000000002,0,9.8525779999999994,32,32,30,211000,0,0,391,1,0,151,1,3.2607390000000001,0.20890800000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205075103328372,205075109877692,6.9141349999999999,6.6300800000000004,0.0001,0.082233000000000445,205075103328312,205075109958312,0,0,1,0,0
593,9.9000005722045898,6.5198159999999996,0,9.9463830000000009,32,32,30,211400,0,0,400,1,0,152,1,3.379089,0.21677299999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205075113185338,205075119706977,6.9087509999999996,6.6005750000000001,9.0000000000000006e-05,0.080669000000000324,205075113185268,205075119785773,0,0,1,0,0
594,9.9166669845581055,7.8140400000000003,0,11.104194,32,32,30,211792,0,0,392,1,0,186,1,3.2433869999999998,0.21523,31,31,1,31,1,15,0,0,358,605,9,0,145,205075123136560,205075130952423,8.1324500000000004,7.9125230000000002,9.0000000000000006e-05,0.098392999999999731,205075123136480,205075131048873,0,0,1,0,0
595,9.9333333969116211,7.1685610000000004,0,10.426686,32,32,30,212187,0,0,395,1,0,167,1,3.216367,0.21493000000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205075134245503,205075141415606,7.5346570000000002,7.2603520000000001,9.1000000000000003e-05,0.091699999999999449,205075134245443,205075141505684,0,0,1,0,0
